Repo,underdirectory,function,status,variables
14116,4,conv2genericrev,runs,"[('float *', 'input'), ('float *', 'kernel'), ('float *', 'output'), ('int', 'input_n'), ('int', 'input_h'), ('int', 'input_w'), ('int', 'kernel_n'), ('int', 'kernel_h'), ('int', 'kernel_w'), ('float', 'alpha'), ('int', 'stride_h'), ('int', 'stride_w')]"
14116,15,sampleMultinomialWithReplacement,runs,"[('curandStateMtgp32 *', 'state'), ('int', 'totalSamples'), ('float *', 'dest'), ('long', 'distributions'), ('int', 'categories'), ('float *', 'normDistPrefixSum')]"
14116,16,sampleMultinomialWithoutReplacement,runs,"[('curandStateMtgp32 *', 'state'), ('int', 'totalSamples'), ('int', 'sample'), ('float *', 'dest'), ('long', 'distributions'), ('int', 'categories'), ('float *', 'origDist'), ('float *', 'normDistPrefixSum')]"
14116,18,THCudaTensor_kernel_indexCopy,runs,"[('float *', 'res'), ('float *', 'src'), ('long *', 'res_stride'), ('float *', 'index'), ('long', 'res_nDim'), ('int', 'dim'), ('long', 'idx_size'), ('long', 'src_size'), ('long', 'size_dim')]"
14116,19,THCudaTensor_kernel_indexAdd,runs,"[('float *', 'res'), ('float *', 'src'), ('long *', 'res_stride'), ('float *', 'index'), ('long', 'res_nDim'), ('int', 'dim'), ('long', 'idx_size'), ('long', 'src_size'), ('long', 'size_dim')]"
1412,5,query_ball_point_gpu,runs,"[('int', 'b'), ('int', 'n'), ('int', 'm'), ('float', 'radius'), ('int', 'nsample'), ('const float *', 'xyz1'), ('const float *', 'xyz2'), ('int *', 'idx'), ('int *', 'pts_cnt')]"
1412,6,group_point_gpu,runs,"[('int', 'b'), ('int', 'n'), ('int', 'c'), ('int', 'm'), ('int', 'nsample'), ('const float *', 'points'), ('const int *', 'idx'), ('float *', 'out')]"
1412,7,group_point_grad_gpu,runs,"[('int', 'b'), ('int', 'n'), ('int', 'c'), ('int', 'm'), ('int', 'nsample'), ('const float *', 'grad_out'), ('const int *', 'idx'), ('float *', 'grad_points')]"
1412,8,selection_sort_gpu,runs,"[('int', 'b'), ('int', 'n'), ('int', 'm'), ('int', 'k'), ('const float *', 'dist'), ('int *', 'outi'), ('float *', 'out')]"
14121,0,AVERAGE_DEPTH_1D,runs,"[('int', 'envSizeX'), ('int', 'envSizeY'), ('float *', 'envData'), ('int', 'depth')]"
14128,1,get_layer,runs,"[('double *', 'input'), ('double *', 'matrix'), ('double *', 'result'), ('int', 'input_size'), ('int', 'hidden_size')]"
14128,4,calculate_error,runs,"[('double *', 'error_vector'), ('double *', 'gradient'), ('double *', 'layer'), ('int', 'N'), ('int', 'M')]"
14128,6,sum_matrix,runs,"[('double *', 'transition'), ('double *', 'gradient'), ('int', 'N'), ('int', 'M')]"
14129,2,conv2genericrev,runs,"[('float *', 'input'), ('float *', 'kernel'), ('float *', 'output'), ('int', 'input_n'), ('int', 'input_h'), ('int', 'input_w'), ('int', 'kernel_n'), ('int', 'kernel_h'), ('int', 'kernel_w'), ('float', 'alpha'), ('int', 'stride_h'), ('int', 'stride_w')]"
14132,0,gpuSummationReduce,runs,"[('float *', 'in'), ('float *', 'out'), ('int', 'n')]"
14137,0,fw,runs,"[('float *', 'adj_array'), ('int *', 'next_array'), ('int', 'k'), ('int', 'N')]"
1414,176,downscale,runs,"[('float *', 'gradInput_data'), ('const float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
1414,317,AccuracyDivideKernel,runs,"[('const int', 'N'), ('float *', 'accuracy')]"
14141,7,emptyKernel,runs,[]
14142,7,cunn_SpatialLogSoftMax_updateOutput_kernel,runs,"[('float *', 'output'), ('float *', 'input'), ('int', 'classSize'), ('int', 'height'), ('int', 'width')]"
14142,8,cunn_SpatialLogSoftMax_updateGradInput_kernel,runs,"[('float *', 'gradInput'), ('float *', 'output'), ('float *', 'gradOutput'), ('int', 'classSize'), ('int', 'height'), ('int', 'width')]"
14142,12,upscale,runs,"[('float *', 'input'), ('float *', 'output'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
14142,13,downscale,runs,"[('float *', 'gradInput_data'), ('float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
14142,27,subsample,runs,"[('float *', 'input'), ('float *', 'output'), ('float *', 'weight'), ('float *', 'bias'), ('int', 'input_n'), ('int', 'input_h'), ('int', 'input_w'), ('int', 'kH'), ('int', 'kW'), ('int', 'dH'), ('int', 'dW')]"
14142,29,subgradinput,runs,"[('float *', 'gradInput'), ('float *', 'gradOutput'), ('float *', 'weight'), ('int', 'input_n'), ('int', 'input_h'), ('int', 'input_w'), ('int', 'kH'), ('int', 'kW'), ('int', 'dH'), ('int', 'dW')]"
14142,30,subgradinputAtomic,runs,"[('float *', 'gradInput'), ('float *', 'gradOutput'), ('float *', 'weight'), ('int', 'input_n'), ('int', 'input_h'), ('int', 'input_w'), ('int', 'kH'), ('int', 'kW'), ('int', 'dH'), ('int', 'dW')]"
14142,58,cunn_TemporalMaxPooling_updateGradInputKernel,runs,"[('float *', 'gradInput'), ('float *', 'gradOutput'), ('float *', 'indices'), ('int', 'input_w'), ('int', 'input_n'), ('int', 'output_w'), ('int', 'kW'), ('int', 'dW')]"
14142,59,cunn_TemporalMaxPooling_updateGradInputKernelAtomic,runs,"[('float *', 'gradInput'), ('float *', 'gradOutput'), ('float *', 'indices'), ('int', 'input_w'), ('int', 'input_n'), ('int', 'output_w'), ('int', 'kW'), ('int', 'dW')]"
14148,0,gpu_mvprod,runs,"[('double *', 'x'), ('double *', 'y'), ('double', 'alpha'), ('int', 'NumUp'), ('int', 'NumDown'), ('int', 'dim'), ('double *', 'Umat'), ('double *', 'Down_data'), ('unsigned int *', 'Down_ind'), ('int', 'size_Down'), ('double *', 'Up_data'), ('unsigned int *', 'Up_ind'), ('int', 'size_Up'), ('int', 'rows_shared')]"
14160,33,sync_conv_groups,runs,[]
14163,0,matrixMultiplyShared,runs,"[('float *', 'A'), ('float *', 'B'), ('float *', 'C'), ('int', 'numARows'), ('int', 'numAColumns'), ('int', 'numBRows'), ('int', 'numBColumns'), ('int', 'numCRows'), ('int', 'numCColumns')]"
14174,3,laplacian,runs,"[('float *', 'dst'), ('const float *', 'src'), ('const size_t', 'width'), ('const size_t', 'height'), ('const size_t', 'pixelsPerThread')]"
14174,4,huber,runs,"[('float *', 'a'), ('const size_t', 'width'), ('const size_t', 'height'), ('const float', 'alpha'), ('const float', 'strength'), ('const size_t', 'pixelsPerThread'), ('float *', 'f')]"
14174,7,composeSingleSystem,runs,"[('const size_t', 'offset'), ('const float *', 'H'), ('const size_t', 'lowresWidth'), ('const size_t', 'lowresHeight'), ('const size_t', 'highresWidth'), ('const size_t', 'highresHeight'), ('const float', 'psfWidth'), ('const int', 'pixelRadius'), ('float *', 'systemMatrixVals'), ('int *', 'systemMatrixCols'), ('int *', 'systemMatrixRows')]"
14174,9,computeCSRColSums,runs,"[('float *', 'd_colSums'), ('const float *', 'd_systemMatrixVals'), ('const int *', 'd_systemMatrixRows'), ('const int *', 'd_systemMatrixCols'), ('const size_t', 'm'), ('const size_t', 'n')]"
14174,10,elementwiseDiv,runs,"[('float *', 'a'), ('const float *', 'b'), ('const size_t', 'len')]"
14174,11,divideByCSCColSums,runs,"[('const float *', 'values'), ('const int *', 'colPointers'), ('float *', 'pixels'), ('const size_t', 'n')]"
14182,94,ForwardWarpKernel_PSF2x2,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'normalization_factor'), ('float *', 'dst')]"
14182,95,ForwardWarpKernel_PSF1x1,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'dst')]"
14182,96,NormalizeKernel,runs,"[('const float *', 'normalization_factor'), ('int', 'w'), ('int', 'h'), ('int', 's'), ('float *', 'image')]"
14182,97,MemsetKernel,runs,"[('const float', 'value'), ('int', 'w'), ('int', 'h'), ('float *', 'image')]"
14182,164,mergeLocation,runs,"[('const short2 *', 'loc_'), ('float *', 'x'), ('float *', 'y'), ('const int', 'npoints'), ('float', 'scale')]"
14191,0,add,runs,"[('int *', 'a'), ('int *', 'b'), ('int *', 'c')]"
142,3,splitKernel,runs,"[('const unsigned int *', 'd_In'), ('unsigned int *', 'd_Out'), ('size_t', 'size'), ('unsigned int', 'bitPos'), ('unsigned int *', 'lastValue')]"
142,4,scatterKernel,runs,"[('const unsigned int *', 'd_In'), ('const unsigned int *', 'd_FalseKeyAddresses'), ('unsigned int *', 'd_Out'), ('const unsigned int', 'totalFalses'), ('size_t', 'size'), ('unsigned int', 'bitPos')]"
142,5,addKernel,runs,"[('int *', 'c'), ('const int *', 'a'), ('const int *', 'b')]"
142,6,scanKernelInclusive,runs,"[('int *', 'c'), ('const int *', 'a'), ('size_t', 'size'), ('size_t', 'offset')]"
142,7,splitKernel,runs,"[('const unsigned int *', 'd_In'), ('unsigned int *', 'd_Out'), ('size_t', 'size'), ('unsigned int', 'bitPos'), ('unsigned int *', 'lastValue')]"
142,8,scatterKernel,runs,"[('const unsigned int *', 'd_In'), ('const unsigned int *', 'd_InPos'), ('const unsigned int *', 'd_FalseKeyAddresses'), ('unsigned int *', 'd_Out'), ('unsigned int *', 'd_OutPos'), ('const unsigned int', 'totalFalses'), ('size_t', 'size'), ('unsigned int', 'bitPos')]"
1420,197,downscale,runs,"[('float *', 'gradInput_data'), ('const float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
1420,338,AccuracyDivideKernel,runs,"[('const int', 'N'), ('float *', 'accuracy')]"
14208,31,kTile,runs,"[('const float *', 'src'), ('float *', 'tgt'), ('const uint', 'srcWidth'), ('const uint', 'srcHeight'), ('const uint', 'tgtWidth'), ('const uint', 'tgtHeight')]"
14208,32,kDotProduct_r,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'target'), ('const uint', 'numCols'), ('const uint', 'numElements')]"
14208,33,kSetupCurand,runs,"[('curandState *', 'state'), ('unsigned long long', 'seed')]"
14221,0,squareKernel,runs,"[('float *', 'd_in'), ('float *', 'd_out'), ('int', 'threads_num')]"
14221,1,squareKernel,runs,"[('float *', 'd_in'), ('float *', 'd_out'), ('int', 'threads_num')]"
14223,16,kAdd_contiguous,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'dest'), ('unsigned int', 'numEls')]"
14232,1,addKernel,runs,"[('int *', 'c'), ('const int *', 'a'), ('const int *', 'b')]"
14233,90,ForwardWarpKernel_PSF2x2,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'normalization_factor'), ('float *', 'dst')]"
14233,91,ForwardWarpKernel_PSF1x1,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'dst')]"
14233,92,NormalizeKernel,runs,"[('const float *', 'normalization_factor'), ('int', 'w'), ('int', 'h'), ('int', 's'), ('float *', 'image')]"
14233,93,MemsetKernel,runs,"[('const float', 'value'), ('int', 'w'), ('int', 'h'), ('float *', 'image')]"
14233,160,mergeLocation,runs,"[('const short2 *', 'loc_'), ('float *', 'x'), ('float *', 'y'), ('const int', 'npoints'), ('float', 'scale')]"
14237,16,kAdd_contiguous,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'dest'), ('unsigned int', 'numEls')]"
14238,0,AddPackKernel,runs,"[('unsigned long int *', 'codes'), ('int *', 'measures'), ('int', 'dimensionsCount'), ('int *', 'dimendionsSizes'), ('int', 'measuresCount'), ('int', 'currentCapacity'), ('int', 'fullCapacity'), ('int', 'packCount'), ('int *', 'packDimensions'), ('int *', 'packMeasures')]"
14244,6,trivial_map,runs,"[('int *', 'inp_d'), ('MyInt4 *', 'inp_lift'), ('int', 'inp_size')]"
14244,7,trivial_map,runs,"[('int *', 'inp_d'), ('MyInt4 *', 'inp_lift'), ('int', 'inp_size')]"
14244,8,trivial_map,runs,"[('int *', 'inp_d'), ('MyInt4 *', 'inp_lift'), ('int', 'inp_size')]"
14244,9,trivial_map,runs,"[('int *', 'inp_d'), ('MyInt4 *', 'inp_lift'), ('int', 'inp_size')]"
1425,4,kernel_getRotMatL,runs,"[('double *', 'devRotm'), ('double *', 'devnR'), ('int', 'nR')]"
1425,5,kernel_getRotMat,runs,"[('double *', 'devRotm'), ('double *', 'devnR'), ('int', 'nR')]"
1425,24,kernel_getRandomCTD,runs,"[('double *', 'dev_nt'), ('double *', 'dev_tran'), ('double *', 'dev_nd'), ('double *', 'dev_ramD'), ('double *', 'dev_nr'), ('double *', 'dev_ramR'), ('unsigned int', 'out'), ('int', 'rSize'), ('int', 'tSize'), ('int', 'dSize')]"
1425,25,kernel_getRandomCTD,runs,"[('double *', 'dev_nt'), ('double *', 'dev_tran'), ('double *', 'dev_nr'), ('double *', 'dev_ramR'), ('unsigned int', 'out'), ('int', 'rSize'), ('int', 'tSize')]"
1425,26,kernel_getRandomR,runs,"[('double *', 'dev_mat'), ('double *', 'dev_ramR'), ('int *', 'dev_nc')]"
1425,27,kernel_getRandomR,runs,"[('double *', 'dev_mat'), ('double *', 'dev_ramR')]"
14252,0,DiffuseHeat,runs,"[('float *', 'currentPoints'), ('float *', 'nextPoints'), ('const size_t', 'size'), ('double', 'dx'), ('double', 'dt'), ('const size_t', 'endTime')]"
14253,13,cunn_ClassNLLCriterion_updateGradInput_kernel,runs,"[('float *', 'gradInput'), ('float *', 'target'), ('int', 'nframe'), ('int', 'ndim'), ('float', 'grad'), ('int', 'ntarget')]"
14253,20,cunn_MSECriterion_updateGradInput_kernel,runs,"[('float *', 'gradInput'), ('float *', 'input'), ('float *', 'target'), ('float', 'norm'), ('int', 'nframe'), ('int', 'dim')]"
14254,0,kernel_quicksort,runs,"[('int *', 'values'), ('int', 'n')]"
14254,1,gpu_distance,runs,"[('int *', 'data'), ('float *', 'distance'), ('int *', 'point'), ('int', 'n'), ('int', 'dim')]"
14259,0,findY,runs,"[('float *', 'x'), ('float *', 'y'), ('int', 'n'), ('float', 'h'), ('float', 'z'), ('int', 'zLoc'), ('float *', 'returnVal')]"
1426,0,binarize_kernel,runs,"[('float *', 'x'), ('int', 'n'), ('float *', 'binary')]"
1426,1,binarize_input_kernel,runs,"[('float *', 'input'), ('int', 'n'), ('int', 'size'), ('float *', 'binary')]"
1426,2,binarize_weights_kernel,runs,"[('float *', 'weights'), ('int', 'n'), ('int', 'size'), ('float *', 'binary')]"
1426,3,smooth_kernel,runs,"[('float *', 'x'), ('int', 'n'), ('int', 'w'), ('int', 'h'), ('int', 'c'), ('int', 'size'), ('float', 'rate'), ('float *', 'delta')]"
1426,4,forward_avgpool_layer_kernel,runs,"[('int', 'n'), ('int', 'w'), ('int', 'h'), ('int', 'c'), ('float *', 'input'), ('float *', 'output')]"
1426,5,backward_avgpool_layer_kernel,runs,"[('int', 'n'), ('int', 'w'), ('int', 'h'), ('int', 'c'), ('float *', 'in_delta'), ('float *', 'out_delta')]"
1426,6,im2col_gpu_kernel,runs,"[('const int', 'n'), ('const float *', 'data_im'), ('const int', 'height'), ('const int', 'width'), ('const int', 'ksize'), ('const int', 'pad'), ('const int', 'stride'), ('const int', 'height_col'), ('const int', 'width_col'), ('float *', 'data_col')]"
1426,7,scale_bias_kernel,runs,"[('float *', 'output'), ('float *', 'biases'), ('int', 'n'), ('int', 'size')]"
1426,8,backward_scale_kernel,runs,"[('float *', 'x_norm'), ('float *', 'delta'), ('int', 'batch'), ('int', 'n'), ('int', 'size'), ('float *', 'scale_updates')]"
1426,9,add_bias_kernel,runs,"[('float *', 'output'), ('float *', 'biases'), ('int', 'batch'), ('int', 'n'), ('int', 'size')]"
1426,10,backward_bias_conn_kernel,runs,"[('float *', 'bias_updates'), ('float *', 'delta'), ('int', 'batch'), ('int', 'n')]"
1426,11,backward_bias_kernel,runs,"[('float *', 'bias_updates'), ('float *', 'delta'), ('int', 'batch'), ('int', 'n'), ('int', 'size')]"
1426,12,dot_kernel,runs,"[('float *', 'output'), ('float', 'scale'), ('int', 'batch'), ('int', 'n'), ('int', 'size'), ('float *', 'delta')]"
1426,13,adam_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('float *', 'm'), ('float *', 'v'), ('float', 'B1'), ('float', 'B2'), ('float', 'rate'), ('float', 'eps'), ('int', 't')]"
1426,14,normalize_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('float *', 'mean'), ('float *', 'variance'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial')]"
1426,15,normalize_delta_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('float *', 'mean'), ('float *', 'variance'), ('float *', 'mean_delta'), ('float *', 'variance_delta'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'delta')]"
1426,16,variance_delta_kernel,runs,"[('float *', 'x'), ('float *', 'delta'), ('float *', 'mean'), ('float *', 'variance'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'variance_delta')]"
1426,17,accumulate_kernel,runs,"[('float *', 'x'), ('int', 'n'), ('int', 'groups'), ('float *', 'sum')]"
1426,18,fast_mean_delta_kernel,runs,"[('float *', 'delta'), ('float *', 'variance'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'mean_delta')]"
1426,19,fast_variance_delta_kernel,runs,"[('float *', 'x'), ('float *', 'delta'), ('float *', 'mean'), ('float *', 'variance'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'variance_delta')]"
1426,20,mean_delta_kernel,runs,"[('float *', 'delta'), ('float *', 'variance'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'mean_delta')]"
1426,21,mean_kernel,runs,"[('float *', 'x'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'mean')]"
1426,22,variance_kernel,runs,"[('float *', 'x'), ('float *', 'mean'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'variance')]"
1426,23,reorg_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('int', 'w'), ('int', 'h'), ('int', 'c'), ('int', 'batch'), ('int', 'stride'), ('int', 'forward'), ('float *', 'out')]"
1426,24,axpy_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'OFFX'), ('int', 'INCX'), ('float *', 'Y'), ('int', 'OFFY'), ('int', 'INCY')]"
1426,25,pow_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX'), ('float *', 'Y'), ('int', 'INCY')]"
1426,26,const_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,27,constrain_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,28,supp_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,29,add_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,30,scal_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,31,fill_kernel,runs,"[('int', 'N'), ('float', 'ALPHA'), ('float *', 'X'), ('int', 'INCX')]"
1426,32,copy_kernel,runs,"[('int', 'N'), ('float *', 'X'), ('int', 'OFFX'), ('int', 'INCX'), ('float *', 'Y'), ('int', 'OFFY'), ('int', 'INCY')]"
1426,33,mul_kernel,runs,"[('int', 'N'), ('float *', 'X'), ('int', 'INCX'), ('float *', 'Y'), ('int', 'INCY')]"
1426,34,l2norm_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('float *', 'dx'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial')]"
1426,35,fast_mean_kernel,runs,"[('float *', 'x'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'mean')]"
1426,36,fast_variance_kernel,runs,"[('float *', 'x'), ('float *', 'mean'), ('int', 'batch'), ('int', 'filters'), ('int', 'spatial'), ('float *', 'variance')]"
1426,37,flatten_kernel,runs,"[('int', 'N'), ('float *', 'x'), ('int', 'spatial'), ('int', 'layers'), ('int', 'batch'), ('int', 'forward'), ('float *', 'out')]"
1426,38,mask_kernel,runs,"[('int', 'n'), ('float *', 'x'), ('float', 'mask_num'), ('float *', 'mask'), ('float', 'val')]"
1426,39,scale_mask_kernel,runs,"[('int', 'n'), ('float *', 'x'), ('float', 'mask_num'), ('float *', 'mask'), ('float', 'scale')]"
1426,40,shortcut_kernel,runs,"[('int', 'size'), ('int', 'minw'), ('int', 'minh'), ('int', 'minc'), ('int', 'stride'), ('int', 'sample'), ('int', 'batch'), ('int', 'w1'), ('int', 'h1'), ('int', 'c1'), ('float *', 'add'), ('int', 'w2'), ('int', 'h2'), ('int', 'c2'), ('float', 's1'), ('float', 's2'), ('float *', 'out')]"
1426,41,smooth_l1_kernel,runs,"[('int', 'n'), ('float *', 'pred'), ('float *', 'truth'), ('float *', 'delta'), ('float *', 'error')]"
1426,42,softmax_x_ent_kernel,runs,"[('int', 'n'), ('float *', 'pred'), ('float *', 'truth'), ('float *', 'delta'), ('float *', 'error')]"
1426,43,logistic_x_ent_kernel,runs,"[('int', 'n'), ('float *', 'pred'), ('float *', 'truth'), ('float *', 'delta'), ('float *', 'error')]"
